"2013-11-03 18:01:09.096767",12,0.285215,0,0,2.36761
"2013-11-03 18:01:09.20217",9,329.554,0,0,254.041
"2013-11-03 18:01:09.306257",13,242.18,0,0,204.34
"2013-11-03 18:01:09.428939",8,250.627,5.36097,3.43714,307.539
"2013-11-03 18:01:09.507521",14,242.193,7.65163,0,190.706
"2013-11-03 18:01:09.602163",9,329.554,0,0,254.042
"2013-11-03 18:01:09.702161",9,329.554,0,0,254.042
"2013-11-03 18:01:09.783966",2,256.339,0,0,150.857
"2013-11-03 18:01:09.880667",5,298.337,0,0,365.091
"2013-11-03 18:01:09.983961",2,256.603,0,0,150.875
"2013-11-03 18:01:10.046748",12,0.285215,0,0,2.36761
"2013-11-03 18:01:10.096748",12,0.285215,0,0,2.36761
"2013-11-03 18:01:10.249042",7,311.981,21.679,0,264.526
"2013-11-03 18:01:10.333184",15,307.961,27.6145,0,312.488
"2013-11-03 18:01:10.406237",13,243.199,0,0,209.843
"2013-11-03 18:01:10.527009",10,349.667,7.58898,0,342.301
"2013-11-03 18:01:10.630654",5,298.637,0,0,365.581
"2013-11-03 18:01:10.699034",7,312.231,21.679,0,264.691
"2013-11-03 18:01:10.783176",15,308.146,27.6145,0,312.532
"2013-11-03 18:01:10.883174",15,308.213,27.6145,0,312.555
"2013-11-03 18:01:10.97891",8,251.272,5.36097,3.43714,318.653
"2013-11-03 18:01:11.078908",8,251.333,5.36097,3.43714,319.347
"2013-11-03 18:01:11.137672",1,237.729,8.69339,6.52714,144.08
"2013-11-03 18:01:11.233164",15,308.472,27.6145,0,312.617
"2013-11-03 18:01:11.333929",2,258.524,0,0,151.13
"2013-11-03 18:01:11.43064",5,299.353,0,0,366.062
"2013-11-03 18:01:11.457484",14,243.862,7.65163,0,191.074
"2013-11-03 18:01:11.59672",12,0.285215,0,0,2.36761
"2013-11-03 18:01:11.628899",8,251.886,5.36097,3.43714,322.896
"2013-11-03 18:01:11.75212",9,329.554,0,0,254.046
"2013-11-03 18:01:11.857477",14,244.058,7.65163,0,191.192
"2013-11-03 18:01:11.980629",5,299.702,0,0,366.589
"2013-11-03 18:01:12.080626",5,299.787,0,0,366.627
"2013-11-03 18:01:12.149007",7,313.418,21.679,0,264.973
"2013-11-03 18:01:12.152112",9,329.554,0,0,254.047
"2013-11-03 18:01:12.337651",1,238.198,8.69339,6.52714,144.185
"2013-11-03 18:01:12.402108",9,329.554,0,0,254.047
"2013-11-03 18:01:12.533136",15,309.419,27.6145,0,312.776
"2013-11-03 18:01:12.596702",12,0.285215,0,0,2.36761
"2013-11-03 18:01:12.652103",9,329.554,0,0,254.047
"2013-11-03 18:01:12.783131",15,309.687,27.6145,0,312.81
"2013-11-03 18:01:12.806186",13,244.9,0,0,222.181
"2013-11-03 18:01:12.957457",14,245.525,7.65163,0,191.396
"2013-11-03 18:01:13.048987",7,314.3,21.679,0,265.201
"2013-11-03 18:01:13.148984",7,314.443,21.679,0,265.214
"2013-11-03 18:01:13.233123",15,310.059,27.6145,0,312.85
"2013-11-03 18:01:13.307451",14,245.724,7.65163,0,191.424
"2013-11-03 18:01:13.43312",15,310.132,27.6145,0,312.868
"2013-11-03 18:01:13.530595",5,300.74,0,0,367.821
"2013-11-03 18:01:13.546685",12,0.285215,0,0,2.36762
"2013-11-03 18:01:13.683115",15,310.225,27.6145,0,312.889
"2013-11-03 18:01:13.783113",15,310.288,27.6145,0,312.903
"2013-11-03 18:01:13.883111",15,310.363,27.6145,0,312.926
"2013-11-03 18:01:13.978856",8,254.632,5.36097,3.43714,338.465
"2013-11-03 18:01:14.046675",12,0.285215,0,0,2.36762
"2013-11-03 18:01:14.148962",7,315.501,21.679,0,265.378
"2013-11-03 18:01:14.233871",2,261.996,0,0,151.448
"2013-11-03 18:01:14.333869",2,262.116,0,0,151.453
"2013-11-03 18:01:14.357432",14,245.98,7.65163,0,191.494
"2013-11-03 18:01:14.496668",12,0.285215,0,0,2.36762
"2013-11-03 18:01:14.576934",10,351.838,7.58898,0,370.114
"2013-11-03 18:01:14.687606",1,239.582,8.69339,6.52714,144.458
"2013-11-03 18:01:14.77884",8,255.013,5.36097,3.43714,343.155
"2013-11-03 18:01:14.806146",13,246.838,0,0,229.229
"2013-11-03 18:01:14.93309",15,311.01,27.6145,0,313.17
"2013-11-03 18:01:14.957723",6,30.3657,0,0,34.13
"2013-11-03 18:01:15.102053",9,329.554,0,0,254.05
"2013-11-03 18:01:15.107417",14,245.98,7.65163,0,191.527
"2013-11-03 18:01:15.206139",13,247.157,0,0,229.518
"2013-11-03 18:01:15.34894",7,316.284,21.679,0,265.459
"2013-11-03 18:01:15.437593",1,239.582,8.69339,6.52714,144.486
"2013-11-03 18:01:15.537591",1,239.582,8.69339,6.52714,144.49
"2013-11-03 18:01:15.557408",14,245.98,7.65163,0,191.541
"2013-11-03 18:01:15.726913",10,352.694,7.58898,0,377.553
"2013-11-03 18:01:15.776912",10,352.743,7.58898,0,377.557
"2013-11-03 18:01:15.84893",7,316.403,21.679,0,265.486
"2013-11-03 18:01:15.857402",14,245.98,7.65163,0,191.551
"2013-11-03 18:01:16.028811",8,256.666,5.36097,3.43714,352.352
"2013-11-03 18:01:16.126906",10,353.022,7.58898,0,377.685
"2013-11-03 18:01:16.187579",1,239.944,8.69339,6.52714,144.505
"2013-11-03 18:01:16.252032",9,329.554,0,0,254.05
"2013-11-03 18:01:16.257699",6,30.3657,0,0,34.1321
"2013-11-03 18:01:16.357394",14,245.98,7.65163,0,191.563
"2013-11-03 18:01:16.483058",15,312.049,27.6145,0,313.6
"2013-11-03 18:01:16.55739",14,245.98,7.65163,0,191.565
"2013-11-03 18:01:16.652024",9,329.554,0,0,254.05
"2013-11-03 18:01:16.752022",9,329.554,0,0,254.05
"2013-11-03 18:01:16.806109",13,248.444,0,0,231.753
"2013-11-03 18:01:16.930528",5,304.394,0,0,368.781
"2013-11-03 18:01:16.957686",6,30.3657,0,0,34.1355
"2013-11-03 18:01:17.030527",5,304.479,0,0,368.789
"2013-11-03 18:01:17.09662",12,0.285215,0,0,2.36762
"2013-11-03 18:01:17.202014",9,329.554,0,0,254.051
"2013-11-03 18:01:17.283044",15,312.648,27.6145,0,313.738
"2013-11-03 18:01:17.326885",10,353.642,7.58898,0,378.441
"2013-11-03 18:01:17.45737",14,245.98,7.65163,0,191.577
"2013-11-03 18:01:17.556096",13,250.156,0,0,231.838
"2013-11-03 18:01:17.563072",11,80.0698,5.73029,5.54082,56.1931
"2013-11-03 18:01:17.676878",10,353.955,7.58898,0,379.212
"2013-11-03 18:01:17.778777",8,258.791,5.36097,3.43714,358.747
"2013-11-03 18:01:17.807362",14,245.98,7.65163,0,191.583
"2013-11-03 18:01:17.93051",5,304.893,0,0,368.884
"2013-11-03 18:01:17.998889",7,319.767,21.679,0,265.628
"2013-11-03 18:01:18.107665",6,30.3657,0,0,34.1394
"2013-11-03 18:01:18.201996",9,329.554,0,0,254.051
"2013-11-03 18:01:18.256083",13,251.311,0,0,231.887
"2013-11-03 18:01:18.296593",12,0.285215,0,0,2.36763
"2013-11-03 18:01:18.356081",13,251.597,0,0,231.89
"2013-11-03 18:01:18.363054",11,80.0698,5.73029,5.54082,56.1934
"2013-11-03 18:01:18.533791",2,265.972,0,0,156.113
"2013-11-03 18:01:18.606077",13,252.266,0,0,231.932
"2013-11-03 18:01:18.751986",9,329.554,0,0,254.055
"2013-11-03 18:01:18.833015",15,314.988,27.6145,0,315.14
"2013-11-03 18:01:18.901983",9,329.567,0,0,254.064
"2013-11-03 18:01:18.907651",6,30.3657,0,0,34.1436
"2013-11-03 18:01:18.998871",7,322.005,21.679,0,265.727
"2013-11-03 18:01:19.09887",7,322.411,21.679,0,265.749
"2013-11-03 18:01:19.11304",11,80.0698,5.73029,5.54082,56.1935
"2013-11-03 18:01:19.207333",14,245.999,7.65163,0,191.596
"2013-11-03 18:01:19.378746",8,259.476,5.36097,3.43714,366.52
"2013-11-03 18:01:19.480482",5,306.056,0,0,370.077
"2013-11-03 18:01:19.537517",1,245.366,8.69339,6.52714,149.269
"2013-11-03 18:01:19.606059",13,253.35,0,0,232.576
"2013-11-03 18:01:19.698859",7,323.856,21.679,0,266.052
"2013-11-03 18:01:19.776832",10,355.431,7.58898,0,384.208
"2013-11-03 18:01:19.806055",13,253.698,0,0,232.741
"2013-11-03 18:01:19.88751",1,247.056,8.69339,6.52714,151.915
"2013-11-03 18:01:19.957632",6,30.3657,0,0,34.1514
"2013-11-03 18:01:19.987507",1,247.582,8.69339,6.52714,152.266
"2013-11-03 18:01:20.113021",11,80.0698,5.73029,5.54082,56.1937
"2013-11-03 18:01:20.132987",15,321.312,30.2877,0,323.833
"2013-11-03 18:01:20.228732",8,260.099,5.36097,3.43714,367.047
"2013-11-03 18:01:20.348848",7,325.194,21.679,0,268.446
"2013-11-03 18:01:20.40731",14,246.407,7.65163,0,191.657
"2013-11-03 18:01:20.507623",6,30.3657,0,0,34.1533
"2013-11-03 18:01:20.601952",9,330.864,0,0,256.813
"2013-11-03 18:01:20.70195",9,331.098,0,0,257.352
"2013-11-03 18:01:20.783746",2,266.897,0,0,166.506
"2013-11-03 18:01:20.837487",1,251.954,8.69339,6.52714,163.389
"2013-11-03 18:01:20.933743",2,266.935,0,0,166.799
"2013-11-03 18:01:20.996538",12,0.285215,0,0,2.36764
"2013-11-03 18:01:21.101943",9,332.266,0,0,258.861
"2013-11-03 18:01:21.187478",1,253.449,8.69339,6.52714,169.292
"2013-11-03 18:01:21.207608",6,30.3657,0,0,34.1553
"2013-11-03 18:01:21.337476",1,254.042,8.69339,6.52714,170.161
"2013-11-03 18:01:21.432963",15,328.781,36.5964,0,331.048
"2013-11-03 18:01:21.496529",12,0.285215,0,0,2.36764
"2013-11-03 18:01:21.626796",10,358.158,7.58898,0,390.647
"2013-11-03 18:01:21.730441",5,311.246,0,0,385.871
"2013-11-03 18:01:21.787467",1,255.628,8.69339,6.52714,173.799
"2013-11-03 18:01:21.857595",6,30.3657,0,0,34.1569
"2013-11-03 18:01:21.883726",2,267.723,0,0,169.958
"2013-11-03 18:01:21.980436",5,312.476,0,0,387.529
"2013-11-03 18:01:22.083722",2,267.808,0,0,170.267
"2013-11-03 18:01:22.101924",9,335.477,0,0,263.085
"2013-11-03 18:01:22.278694",8,263.739,5.36097,3.43714,371.5
"2013-11-03 18:01:22.382946",15,332.331,36.5964,0,335.62
"2013-11-03 18:01:22.407582",6,30.3657,0,0,34.1578
"2013-11-03 18:01:22.52869",8,264.518,5.36097,3.43714,372.598
"2013-11-03 18:01:22.583714",2,268.368,0,0,174.406
"2013-11-03 18:01:22.68294",15,333.539,36.5964,0,336.29
"2013-11-03 18:01:22.78042",5,316.362,0,0,391.408
"2013-11-03 18:01:22.826774",10,362.578,7.58898,0,396.733
"2013-11-03 18:01:22.905996",13,258.723,0,0,242.139
"2013-11-03 18:01:23.030414",5,317.427,0,0,392.731
"2013-11-03 18:01:23.0465",12,0.285215,0,0,2.36765
"2013-11-03 18:01:23.201904",9,338.901,0,0,267.217
"2013-11-03 18:01:23.246498",12,0.285215,0,0,2.36765
"2013-11-03 18:01:23.351902",9,339.396,0,0,267.842
"2013-11-03 18:01:23.405984",13,260.014,0,0,244.408
"2013-11-03 18:01:23.530402",5,319.367,0,0,395.522
"2013-11-03 18:01:23.582924",15,337.215,36.5964,0,340.19
"2013-11-03 18:01:23.655978",13,260.644,0,0,245.764
"2013-11-03 18:01:23.780396",5,320.28,0,0,397.182
"2013-11-03 18:01:23.848782",7,338.681,21.679,0,280.176
"2013-11-03 18:01:23.883688",2,271.428,0,0,183.13
"2013-11-03 18:01:24.007547",6,30.3657,0,0,34.1596
"2013-11-03 18:01:24.028661",8,269.226,5.36097,3.43714,379.663
"2013-11-03 18:01:24.157238",14,252.695,7.65163,0,200.933
"2013-11-03 18:01:24.278656",8,270.019,5.36097,3.43714,380.387
"2013-11-03 18:01:24.357235",14,253.418,7.65163,0,202.625
"2013-11-03 18:01:24.38291",15,340.277,36.5964,0,342.742
"2013-11-03 18:01:24.528652",8,270.775,5.36097,3.43714,381.128
"2013-11-03 18:01:24.60188",9,343.874,0,0,272.633
"2013-11-03 18:01:24.651879",9,344.015,0,0,272.752
"2013-11-03 18:01:24.657536",6,30.3657,0,0,34.1598
"2013-11-03 18:01:24.780375",5,323.238,0,0,401.989
"2013-11-03 18:01:24.905951",13,263.54,0,0,252.718
"2013-11-03 18:01:25.028643",8,272.199,5.36097,3.43714,383.035
"2013-11-03 18:01:25.101869",9,345.102,0,0,274.322
"2013-11-03 18:01:25.182894",15,342.947,36.5964,0,345.94
"2013-11-03 18:01:25.280366",5,324.408,0,0,404.755
"2013-11-03 18:01:25.333658",2,277.493,0,0,191.635
"2013-11-03 18:01:25.407523",6,30.3657,0,0,34.1601
"2013-11-03 18:01:25.496457",12,0.285215,0,0,2.36765
"2013-11-03 18:01:25.598742",7,343.979,21.679,0,286.819
"2013-11-03 18:01:25.605939",13,265.64,0,0,256.1
"2013-11-03 18:01:25.776719",10,369.921,7.58898,0,411.449
"2013-11-03 18:01:25.848737",7,345.053,21.679,0,288.431
"2013-11-03 18:01:25.855934",13,266.364,0,0,256.834
"2013-11-03 18:01:25.932879",15,346.279,36.5964,0,348.785
"2013-11-03 18:01:26.098732",7,346.16,21.679,0,289.307
"2013-11-03 18:01:26.187381",1,270.151,8.69339,6.52714,192.616
"2013-11-03 18:01:26.278616",8,275.699,5.36097,3.43714,390.949
"2013-11-03 18:01:26.380347",5,327.578,0,0,410.278
"2013-11-03 18:01:26.45184",9,347.891,0,0,278.397
"2013-11-03 18:01:26.528611",8,276.327,5.36097,3.43714,393.238
"2013-11-03 18:01:26.555921",13,267.868,0,0,259.893
"2013-11-03 18:01:26.651835",9,348.533,0,0,279.484
"2013-11-03 18:01:26.776701",10,371.177,7.58898,0,413.684
"2013-11-03 18:01:26.807496",6,30.3657,0,0,34.1605
"2013-11-03 18:01:26.876699",10,371.237,7.58898,0,414.01
"2013-11-03 18:01:26.926698",10,371.275,7.58898,0,414.272
"2013-11-03 18:01:27.032859",15,350.043,36.5964,0,352.999
"2013-11-03 18:01:27.055911",13,269.251,0,0,262.854
"2013-11-03 18:01:27.207177",14,260.55,7.65163,0,228.559
"2013-11-03 18:01:27.382854",15,350.808,36.5964,0,354.057
"2013-11-03 18:01:27.457172",14,261.363,7.65163,0,229.749
"2013-11-03 18:01:27.551815",9,350.814,0,0,283.875
"2013-11-03 18:01:27.58285",15,351.168,36.5964,0,354.735
"2013-11-03 18:01:27.682848",15,351.328,36.5964,0,355.03
"2013-11-03 18:01:27.757166",14,262.23,7.65163,0,231.955
"2013-11-03 18:01:27.857477",6,30.3657,0,0,34.1606
"2013-11-03 18:01:27.880317",5,331.704,0,0,417.276
"2013-11-03 18:01:27.948697",7,354.879,26.1437,0,297.766
